eraser,6519.615285534703,39.25619270071746
fireplace,9062.924736431913,61.93087183176285
hot_tub,8122.450718224122,53.41934511190055
bracelet,8197.735478956954,52.32984797912767
ladder,6060.259916969912,36.56487969642554
violin,7079.458089695323,42.15144225530588
butterfly,7908.358243378464,52.402214786583286
book,8418.571357822833,56.97713999204286
flamingo,6124.978863775944,36.402815376806984
hat,5901.8244301162895,35.44063260057628
hamburger,8363.569102294712,55.81879202321776
bench,6029.680302477491,36.09495801059458
cake,8359.190109782874,56.051785111787
rhinoceros,6561.655344208671,39.70155722766919
microwave,8212.441179010586,55.80791424898888
hourglass,6810.608415527514,42.727467215399585
knee,4668.119854936887,27.152525366224086
tent,6066.685237376508,36.835111666371596
river,5043.1964392754,29.19698440526048
rollerskates,7446.370122314053,47.12180958446899
diamond,6379.193930778934,39.294735214755875
ceiling_fan,7249.851298814183,44.43637152165329
picture_frame,8983.196591711661,64.6737261867099
sweater,6630.45383384754,41.494695389263676
fan,8842.95782212968,58.78691166789723
stop_sign,7040.933405911966,44.45953823026031
tractor,7913.109733366084,51.486786246891604
octagon,5596.490875949036,33.712452759236804
flying_saucer,6492.119202412906,39.233492094902005
backpack,8379.67749648151,56.808610191200906
dog,7387.375246620809,46.33752052599114
megaphone,6712.276452136948,41.557316924432406
duck,6753.67402270196,41.28487638246175
bread,5963.857785011844,36.33181545820617
saw,5929.843251483079,34.71870673473091
headphones,6422.888868747633,39.35650469441305
animal_migration,5087.566427324428,29.154159482570368
mosquito,7111.936755435464,43.1427214315324
circle,5712.0850966200005,34.6744895073414
bowtie,6321.39263524522,38.42678245607247
cruise_ship,6826.644733329371,41.932053857723304
submarine,6103.025975470529,36.457021535878305
lightning,5347.023058264784,31.09798576101066
asparagus,6050.768088401725,33.62321495950345
windmill,7966.910986346674,50.591077437987565
kangaroo,7260.812929502021,44.79850237395354
lion,8899.130074485092,61.34283565884828
key,5869.645417766115,34.641309049945576
finger,5286.503392178932,31.192493571909136
streetlight,4949.811157209476,28.501921211378775
piano,7638.526242185736,48.04002027588652
hockey_stick,5167.770080975964,30.007089644711932
lipstick,5264.731198886509,30.570353608051903
penguin,7535.711252736908,47.23396734369008
crayon,5652.59968430836,32.57027854811559
arm,5733.477010852675,33.80908769304284
drums,7597.713466195704,47.966892864983635
radio,7935.975978403521,52.33885644375486
motorbike,7265.600587512913,44.52605665937159
cookie,7279.5072917140415,48.0886875830932
aircraft_carrier,6816.814302234965,40.63786629205689
umbrella,6255.388155792619,38.10801758346387
dragon,7307.139015447409,44.05921843456348
soccer_ball,9506.463987459603,67.2986662971677
mouth,6851.218476299415,42.042726696299724
cactus,6732.2815309475045,42.31781843273626
candle,5163.959532450053,29.709354447384946
police_car,6875.449658850422,42.14408012155056
church,6766.283385858368,42.02796207294
train,7550.952871980595,45.37713254284426
skull,7994.46180063827,53.645862255573206
diving_board,5723.62679478498,33.59048308691549
rifle,4839.6580012470295,27.111425895019927
pineapple,7883.539257927227,48.94563714340867
jacket,7326.942463509816,47.25369270938373
triangle,5432.490202255234,32.58833184142375
blueberry,7196.692912767672,44.42977795561522
horse,7262.9697539532135,44.05090179714684
passport,8330.11844956296,56.84766463601379
carrot,6232.406209335267,35.989860069908424
spoon,4924.22031881252,28.416092897231838
sea_turtle,7727.167306149009,48.051043806065586
fence,7314.931203525352,46.49973399030003
bridge,6040.8872705141675,35.294208295678246
golf_club,4613.044630086228,25.923490493183053
sleeping_bag,6668.503419338157,40.28818573259817
whale,6464.06994687742,39.11365760253218
palm_tree,7560.530623270226,46.78290862134833
matches,5473.291151118868,31.28709715675753
scissors,7351.249490675128,45.20178998355968
snorkel,7338.609819014343,46.27156981825558
syringe,5387.291453946438,30.55011779473796
house,6934.067910124704,44.0589177019944
elbow,5426.28017897692,32.39233739363963
television,8327.478684026184,57.17238162471433
bird,6654.955421531563,40.39515179499614
hospital,7841.9026115521565,51.601745902962016
clarinet,5654.444025679867,32.14470248618883
garden_hose,6098.742699996889,35.33767533855462
trumpet,6174.235933051715,36.14384486638646
cow,8149.711037875435,51.60748055650849
cooler,7931.493840758738,52.08779710059338
mushroom,6453.135343913528,40.2253358026196
cell_phone,7921.474436128281,52.51988918761594
potato,5777.135678544473,35.39231321333165
ambulance,8000.813010193131,51.7745824506122
microphone,6839.81694957489,40.25727403676076
hurricane,10757.983893011318,71.0201724403292
rainbow,5490.2815914221355,32.35693563009973
nose,4722.837937596597,27.54259821118043
onion,8477.048783863822,56.6406076529571
barn,8034.038558461676,53.28515778859331
toothbrush,5127.102981916547,27.989368738731432
pliers,6788.170951582274,41.003533187437675
hot_dog,7327.926207633028,44.979244994169626
see_saw,4918.69184606823,27.82436565950962
panda,8940.309832976758,59.93645584042283
map,8180.716518464454,56.10982606096513
castle,7203.507612785031,45.97701269002223
helicopter,7628.719422013362,47.47392102481803
the_mona_lisa,9310.144921583962,66.99415430824712
swan,6540.624475240594,39.86415643561354
hockey_puck,6978.915839854221,42.43586941911506
wristwatch,6497.9077506742,38.95906139639292
spreadsheet,9832.66446803729,70.52133664026715
parachute,7372.3177687790085,46.7432011626429
lighthouse,7130.665923878349,43.95509629042571
couch,7503.49491487323,47.84190711788886
bed,6770.915347875054,41.10193696029816
swing_set,6078.100155781149,37.02704548205837
giraffe,6557.341999350416,39.64686120709547
fire_hydrant,7139.090189992747,44.2308214630703
sheep,7329.391457532974,45.413791414513014
angel,8279.085126859423,54.059819184826516
flashlight,5964.265889739796,35.509554811652016
hand,7115.057289730151,44.91697157882802
dresser,8764.716450546855,61.81827768548158
shoe,5965.921982241174,36.01358186935727
popsicle,5415.588085108181,31.68021528617445
owl,8078.775972662242,52.41731265537837
envelope,7143.715248634796,45.988818244425524
tiger,8595.98908803781,54.63254465017937
compass,7643.527875311934,50.38098420981758
bicycle,7198.350061429178,44.17537260741153
boomerang,5840.21237795973,35.470409221705815
mug,7386.374985313777,47.58611714101275
shark,5875.118561759422,34.507659355293086
string_bean,5496.024688344223,31.12256740153969
steak,7355.099452694269,46.792279178145094
snowman,6539.9482740466365,40.032379748702105
bee,8497.804334266762,55.38989957137624
spider,7030.843987883316,43.86489319834749
rabbit,7891.700020067754,50.99146129009535
snowflake,6866.567664145419,42.404486514364066
keyboard,6310.917734740806,37.95029011359558
alarm_clock,7802.572053774422,51.46038362406932
light_bulb,6213.612368214771,37.695127852595384
face,7788.805650871652,52.30138283339018
flip_flops,6995.247148247403,43.954594122866155
postcard,7273.7462729334975,47.241884753280814
pillow,5874.2677987389325,35.61542171351375
school_bus,7998.770991405431,50.821949316882296
camel,6562.875795447582,40.59982878603546
wheel,9050.968137681624,64.24288441915084
paint_can,7900.859630282471,51.31789179611543
pool,7262.5229578473145,45.874976523707005
elephant,7449.393425733135,46.88460730853313
parrot,7005.072907991849,42.917957200936755
zebra,8623.339517132717,55.01857225346158
ant,6770.975028674741,41.282392597643494
feather,6083.937131895878,34.85323883431281
brain,9247.596218662396,62.589251934440135
campfire,8983.799820588605,58.66481871394684
sailboat,6581.1497264353475,40.628590893963846
ear,5428.559737986427,32.72313151563953
ice_cream,6229.327407929559,37.08832600247915
cat,7824.574912306773,50.66161850630903
toe,6380.287375598873,39.100778629697004
clock,6884.088594492162,44.488386006365445
frying_pan,5833.933074091072,34.18741448115297
pond,6153.280076709654,37.554577856673006
bandage,6374.295855102795,38.14570322231756
blackberry,10693.588938400173,71.90092328454014
chandelier,6859.323651104557,41.681244386299134
necklace,5973.198590020533,35.13980361924169
saxophone,6624.9941351562775,40.735805751978965
cup,7089.41942322726,44.93494263721661
calculator,8920.970329673864,64.05286710847922
computer,8556.857143614914,58.976060582847985
marker,5363.977632975071,31.03618121526975
roller_coaster,6044.01932244037,34.71952850810172
leg,4666.306253329041,27.146837963422417
bulldozer,7812.202530110704,48.92441558166843
eyeglasses,5306.256744890858,30.743793163343952
screwdriver,5048.049326776776,27.981937098560763
square,6163.18055820213,38.377154867700405
cloud,5843.253578153099,35.23352150904847
binoculars,7828.655613834991,50.54045131842092
tooth,6603.061949750717,41.37383516782265
speedboat,5761.785295926019,32.797294860514995
dolphin,5637.390614113264,33.07013825178464
stove,9328.137086118357,65.98427405973331
van,7244.394507662064,45.08180560255493
camera,7602.420935445902,50.36655838716998
floor_lamp,5561.2546022539345,32.44400034441958
moon,6209.515841203778,38.066055002030566
sandwich,8541.294985983955,54.82700748102052
watermelon,7555.513067000126,48.830927317669556
nail,5394.448868317032,30.828811173949696
bathtub,6767.847567997226,41.434347960085056
crocodile,5855.298074391521,33.254542512061576
basketball,8919.67850360456,62.78241714813181
the_eiffel_tower,6319.538251389744,37.542832109735755
pickup_truck,6742.989544134337,40.90110476900719
bucket,7022.770082207221,44.461694669686615
underwear,5986.4831991048995,36.31951489647791
traffic_light,7134.077791359253,44.73137092110725
eye,7002.087174403296,43.00864394038627
foot,5749.906226644477,34.41943184017548
car,6960.117274202042,42.79072149586017
axe,5894.068449342622,34.852216191015486
crab,7363.749360014553,45.30384100106599
sword,5580.268972491307,31.966221295508397
smiley_face,6742.237583271861,43.5440470735108
guitar,7358.851042152111,43.3938733173571
stairs,4011.8834072932527,22.720267917565458
bottlecap,7005.329806466058,43.162383895577854
chair,5829.442273231931,34.831613735698404
drill,6115.231451448472,36.529408983703725
anvil,6594.020833061431,41.10878246538295
remote_control,6638.31397711492,41.32149128937958
toilet,7282.395310456148,46.41755153419461
hedgehog,8873.396400287424,56.3764283995643
banana,5645.366072634546,33.341758912400564
broccoli,8544.742666565562,54.511003088051055
tree,7108.133796649243,44.11234339853644
toothpaste,5539.234796576356,32.13835286512783
door,6137.087865746149,38.029424491663086
trombone,6984.506062240217,41.544312103599715
peas,7051.54282595352,42.62095759936948
telephone,7355.794422726899,46.87795866303671
wine_bottle,5208.223017171491,30.61172297767041
wine_glass,6013.143667651306,36.09209681722306
teapot,6566.700266917323,39.90562859062902
scorpion,7549.702114235591,46.80287065199973
hammer,6558.469293496626,40.077851168069486
grass,6100.323646637755,35.010325921042096
monkey,8277.844578106706,54.04506307705911
dishwasher,8316.51916719379,56.21244297588262
toaster,8076.36813676464,52.351662040822994
paintbrush,7159.340123395143,41.161765826907015
pencil,5448.752230610337,30.787426915955358
beach,5739.344202948194,33.38106459987827
mouse,5623.588027373969,32.92385687107317
apple,6179.0099623985325,37.69071135574778
pear,5197.402004695876,30.775514339255512
shovel,5188.148594547539,29.858086695947726
canoe,4896.384651163199,27.91986470875244
frog,7587.412060282367,48.33685075506496
vase,6028.356053673236,36.491728804192164
line,2506.539940312671,13.743492622372706
snake,5064.616710316289,28.640832211860477
firetruck,7953.950717305523,50.11161176935941
washing_machine,8682.186177937483,62.298796373726525
sun,6330.320126196437,39.58015389986284
helmet,7063.090158298467,44.93556427443864
lollipop,5497.441093635103,31.845530347894965
star,7086.377305594363,43.83435139473355
strawberry,7037.569992633604,44.708484265735144
harp,8876.91908199139,61.13835246268667
raccoon,8434.115811390715,53.788343998920105
pants,7240.713240188185,47.5265252702104
bus,7965.4698007655015,50.768526576976576
leaf,6636.051551523681,40.49464326548165
moustache,4956.457621414438,28.299361289279055
snail,7838.441866048031,50.99704410854408
lighter,6058.226854981956,35.942513188476774
camouflage,9813.34723225429,64.27732256442616
flower,7253.80271851854,44.66491760875931
bat,6616.825202035394,39.727918427475636
table,6203.613069146902,37.802448575879374
tennis_racquet,8584.538803852483,53.49355255143316
suitcase,6377.988402565236,39.51773963112554
t_shirt,6261.698845468434,38.99858136881832
purse,7519.1227643338025,48.69537708227144
skateboard,5341.552653784546,30.62933827838889
skyscraper,5593.794427042834,33.07616733529658
house_plant,7430.6081269354445,45.825593880272194
waterslide,6194.600289518607,36.62217717571912
coffee_cup,7416.62378968737,47.420290514151496
cannon,6585.354763380683,39.27635397094181
beard,9190.17538809385,59.061747604787605
teddy_bear,8262.720715946298,54.91183625281174
lantern,7719.90277632367,49.54599510454297
shorts,6914.960568291747,44.30467438715904
stereo,8227.433469875286,54.4737780065556
airplane,6663.139170187556,40.53304397776601
donut,7563.868702989726,50.854553757475024
squiggle,5216.445657714062,29.490439171126106
broom,5615.542201780244,30.823650228391237
crown,7105.179012086876,45.33026317922257
squirrel,7835.765042685337,50.09432175310159
laptop,8354.058560852303,55.98722012925537
rain,5397.4588367302595,32.89622660933248
fish,6032.447855176436,36.5005586002571
belt,6166.959809821645,35.882938157132784
goatee,7929.378555837688,49.97246942244861
sink,7962.689668374914,51.46267866690364
calendar,9636.647365495084,69.92119724915318
octopus,7771.351206812146,49.696152082896134
the_great_wall_of_china,6305.5124089124565,36.13130991458314
peanut,5680.057411927211,34.26040351797693
tornado,10170.457483259965,64.28040926151226
fork,5075.445499709683,29.007738184941402
sock,6281.8598660415355,38.689806303995965
ocean,4070.1286497705278,22.76256652018568
truck,7034.563691256427,43.18735780946208
paper_clip,6245.984011971811,38.39667588770911
bear,7447.858954920777,47.525018530400835
cello,7522.642553238427,45.117598607651445
mountain,4836.791840500553,28.075237716838718
rake,5294.862811031493,29.971805383862428
garden,7044.400334817483,41.964521019917676
basket,9239.052887349382,63.2958914913785
knife,5037.523062712379,28.513565054270945
mailbox,6189.397564563652,37.3133053722054
jail,8388.623127506413,58.05803494450531
mermaid,7588.154545097632,46.72408162755962
pig,7864.48906913402,51.21371024931898
grapes,8552.665967399418,54.649425398278176
stitches,5264.401853790412,30.653544298814165
oven,8593.002861990275,60.177956944703354
dumbbell,5936.266368181645,34.845408607342286
stethoscope,5572.815548518775,32.417175917534
lobster,7721.345638317543,48.05744585849321
hexagon,5173.548803575453,30.791363353710214
birthday_cake,7741.112710724578,50.70929184136581
hot_air_balloon,6554.17903843575,40.18623598806361
yoga,6601.494297786267,40.00462098987619
pizza,9183.32026974061,64.98820652763487
baseball_bat,5217.410183168905,30.318373163584262
baseball,7873.544480108726,52.631975276537204
power_outlet,7927.690784504361,54.00043928787599
zigzag,5418.064305693062,31.786232968977117
bush,6899.627619103349,41.424074387264035
